CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 17:56:00.0;nível;6.39;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 18:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 18:56:10.0;nível;6.41;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 19:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 19:56:20.0;nível;6.39;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 20:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 20:56:30.0;nível;6.37;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 21:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 21:56:30.0;nível;6.35;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 22:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 22:56:40.0;nível;6.35;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 23:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 23:56:40.0;nível;6.30;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-05 00:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-05 00:56:40.0;nível;6.31;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-05 01:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-05 01:56:50.0;nível;6.32;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-05 02:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-05 02:56:50.0;nível;6.31;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-05 03:40:00.0;chuva;0.00;
