municipio;codEstacao;uf;nomeEstacao;latitude;longitude;offset;datahora;sensor;valorMedida
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 17:00:00.0;nível;7.31;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 17:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 18:00:00.0;nível;7.31;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 18:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 19:00:00.0;nível;7.31;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 19:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 20:00:00.0;nível;7.31;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 20:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 21:00:00.0;nível;7.31;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 21:03:00.0;nível;7.31;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 21:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 22:00:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 22:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 23:00:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-20 23:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 00:00:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 00:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 01:00:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 01:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 02:00:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 02:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 03:00:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 03:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 04:00:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 04:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 05:00:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 05:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 06:00:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 06:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 07:00:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 07:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 07:39:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 08:00:00.0;nível;28.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 08:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 09:00:00.0;nível;28.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 09:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 09:25:00.0;nível;28.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 10:00:00.0;nível;0.34;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 10:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 11:00:00.0;nível;0.34;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 11:10:00.0;nível;0.34;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 11:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 11:27:00.0;nível;34.43;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 12:00:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 12:02:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 12:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 13:00:00.0;nível;23.50;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 13:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 13:35:00.0;nível;22.70;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 14:00:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 14:07:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 14:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 14:49:00.0;nível;3.99;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 15:00:00.0;nível;0.34;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 15:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 16:00:00.0;nível;0.34;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 16:01:00.0;nível;0.34;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 16:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 16:25:00.0;nível;13.12;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 16:54:00.0;nível;0.34;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 17:00:00.0;nível;10.21;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 17:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 17:25:00.0;nível;10.21;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 18:00:00.0;nível;11.33;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 18:08:00.0;nível;11.33;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 18:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 19:00:00.0;nível;13.65;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 19:09:00.0;nível;13.65;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 19:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 19:44:00.0;nível;0.34;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 20:00:00.0;nível;9.68;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 20:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 21:00:00.0;nível;9.68;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 21:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 21:19:00.0;nível;9.68;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 21:35:00.0;nível;0.34;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 21:36:00.0;nível;0.52;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 21:37:00.0;nível;0.84;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 21:39:00.0;nível;16.83;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 21:40:00.0;nível;13.73;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 21:42:00.0;nível;4.93;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 21:43:00.0;nível;28.28;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 21:45:00.0;nível;29.30;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 22:00:00.0;nível;28.10;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 22:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 23:00:00.0;nível;28.10;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-21 23:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 00:00:00.0;nível;28.10;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 00:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 01:00:00.0;nível;28.10;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 01:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 02:00:00.0;nível;28.10;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 02:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 03:00:00.0;nível;28.10;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 03:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 04:00:00.0;nível;28.10;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 04:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 05:00:00.0;nível;28.10;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 05:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 06:00:00.0;nível;28.10;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 06:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 07:00:00.0;nível;28.10;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 07:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 07:16:00.0;nível;28.10;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 07:36:00.0;nível;0.42;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 08:00:00.0;nível;28.98;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 08:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 09:00:00.0;nível;28.98;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 09:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 10:00:00.0;nível;28.98;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 10:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 10:41:00.0;nível;28.98;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 10:53:00.0;nível;34.75;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 11:00:00.0;nível;35.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 11:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 12:00:00.0;nível;35.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 12:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 12:41:00.0;nível;35.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 13:00:00.0;nível;33.19;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 13:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 14:00:00.0;nível;33.19;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 14:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 14:35:00.0;nível;33.19;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 15:00:00.0;nível;0.34;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 15:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 15:17:00.0;nível;0.34;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 15:38:00.0;nível;10.37;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:00:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:32:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:34:00.0;nível;13.14;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:35:00.0;nível;17.03;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:36:00.0;nível;17.03;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:37:00.0;nível;20.64;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:38:00.0;nível;8.05;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:39:00.0;nível;7.71;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:41:00.0;nível;22.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:43:00.0;nível;4.09;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:44:00.0;nível;2.60;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:46:00.0;nível;19.14;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:47:00.0;nível;15.63;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:48:00.0;nível;14.83;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:50:00.0;nível;15.12;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:51:00.0;nível;16.19;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:52:00.0;nível;16.17;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:53:00.0;nível;16.76;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:54:00.0;nível;17.56;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:55:00.0;nível;17.90;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:56:00.0;nível;17.90;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:57:00.0;nível;16.71;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:58:00.0;nível;16.71;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 16:59:00.0;nível;14.51;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:00:00.0;nível;14.61;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:02:00.0;nível;15.28;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:03:00.0;nível;22.54;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:04:00.0;nível;24.18;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:05:00.0;nível;24.18;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:06:00.0;nível;23.75;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:07:00.0;nível;21.80;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:09:00.0;nível;19.11;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:10:00.0;nível;16.78;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:12:00.0;nível;19.42;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:14:00.0;nível;18.70;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:15:00.0;nível;10.84;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:18:00.0;nível;9.83;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:20:00.0;nível;14.56;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:21:00.0;nível;13.15;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:23:00.0;nível;14.14;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:24:00.0;nível;12.02;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:25:00.0;nível;10.81;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:26:00.0;nível;10.81;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:27:00.0;nível;9.90;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:28:00.0;nível;9.90;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:29:00.0;nível;17.74;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:31:00.0;nível;8.76;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:32:00.0;nível;7.21;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:34:00.0;nível;11.24;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:35:00.0;nível;18.36;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:36:00.0;nível;18.55;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:39:00.0;nível;19.81;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:40:00.0;nível;7.67;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:42:00.0;nível;7.02;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:44:00.0;nível;14.68;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:46:00.0;nível;15.89;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:47:00.0;nível;18.78;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:48:00.0;nível;19.16;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:51:00.0;nível;18.34;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:52:00.0;nível;9.95;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:53:00.0;nível;8.60;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:54:00.0;nível;8.60;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:55:00.0;nível;7.76;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:56:00.0;nível;8.13;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:57:00.0;nível;6.91;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 17:58:00.0;nível;5.22;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 18:00:00.0;nível;5.97;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 18:01:00.0;nível;9.97;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 18:04:00.0;nível;29.54;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 18:05:00.0;nível;20.19;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 18:07:00.0;nível;10.64;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 18:08:00.0;nível;11.64;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 18:09:00.0;nível;11.64;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 18:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 18:11:00.0;nível;24.55;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 18:12:00.0;nível;17.07;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 18:15:00.0;nível;13.89;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 18:45:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 19:00:00.0;nível;10.66;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 19:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 19:44:00.0;nível;10.66;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 20:00:00.0;nível;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 20:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-22 21:00:00.0;nível;0.00;
